Game State,Home Team,Home Conference,Home Score,Away Team,Away Conference,Away Score,Result,Neutral Field?,Date,NCAA Game ID Link
final,UNC Greensboro,SoCon,3,UNCW,CAA,1,1,0,10-23-2024,/game/6310986
final,UConn,Big East,1,Providence,Big East,2,-1,0,10-23-2024,/game/6310987
final,Seton Hall,Big East,0,St. John's (NY),Big East,1,-1,0,10-23-2024,/game/6310988
final,South Carolina,Sun Belt,3,James Madison,Sun Belt,1,1,0,10-23-2024,/game/6310980
final,Marshall,Sun Belt,4,Ga. Southern,Sun Belt,1,1,0,10-23-2024,/game/6310990
final,UC Santa Barbara,Big West,4,CSUN,Big West,3,1,0,10-23-2024,/game/6310975
final,Cal St. Fullerton,Big West,3,Sacramento St.,Big West,1,1,0,10-23-2024,/game/6310977
final,Cal Poly,Big West,1,UC Irvine,Big West,1,0,0,10-23-2024,/game/6310984
final,UC San Diego,Big West,0,UC Riverside,Big West,1,-1,0,10-23-2024,/game/6310989
final,Mercyhurst,NEC,2,Le Moyne,NEC,0,1,0,10-24-2024,/game/6310991
final,UTRGV,WAC,0,San Diego St.,WAC,0,0,0,10-24-2024,/game/6310993
final,Air Force,WAC,2,Utah Tech,WAC,3,-1,0,10-24-2024,/game/6310992
final,Chicago St.,NEC,1,FDU,NEC,2,-1,0,10-24-2024,/game/6310995
final,Utah Valley,WAC,0,UNLV,WAC,0,0,0,10-24-2024,/game/6310994
final,Grand Canyon,WAC,1,California Baptist,WAC,2,-1,0,10-24-2024,/game/6310996
final,Virginia Tech,ACC,0,Duke,ACC,1,-1,0,10-25-2024,/game/6310998
final,Delaware,CAA,1,Drexel,CAA,2,-1,0,10-25-2024,/game/6311005
final,Pittsburgh,ACC,4,Virginia,ACC,1,1,0,10-25-2024,/game/6311004
final,Michigan,Big Ten,2,Maryland,Big Ten,0,1,0,10-25-2024,/game/6309591
final,Central Ark.,ASUN,1,FGCU,ASUN,2,-1,0,10-25-2024,/game/6310999
final,Ohio St.,Big Ten,2,Northwestern,Big Ten,0,1,0,10-25-2024,/game/6309515
final,Belmont,MVC,0,NIU,MVC,1,-1,0,10-25-2024,/game/6311000
final,Clemson,ACC,6,Syracuse,ACC,1,1,0,10-25-2024,/game/6311006
final,SMU,ACC,3,Wake Forest,ACC,0,1,0,10-25-2024,/game/6311001
final,Evansville,MVC,1,Bowling Green,MVC,0,1,0,10-25-2024,/game/6311002
final,Lindenwood,OVC,1,Liberty,OVC,0,1,0,10-25-2024,/game/6311003
final,Gonzaga,WCC,1,Portland,WCC,2,-1,0,10-25-2024,/game/6310997
final,Washington,Big Ten,2,Rutgers,Big Ten,0,1,0,10-25-2024,/game/6309558
final,UCLA,Big Ten,1,Indiana,Big Ten,2,-1,0,10-25-2024,/game/6309600
final,Western Mich.,MVC,0,Bradley,MVC,0,0,0,10-26-2024,/game/6311007
final,Col. of Charleston,CAA,3,Hofstra,CAA,1,1,0,10-26-2024,/game/6311008
final,Massachusetts,Atlantic 10,1,Duquesne,Atlantic 10,0,1,0,10-26-2024,/game/6311009
final,Georgetown,Big East,4,DePaul,Big East,0,1,0,10-26-2024,/game/6311010
final,Harvard,Ivy League,1,Columbia,Ivy League,0,1,0,10-26-2024,/game/6311011
final,Northern Ky.,Horizon,1,Milwaukee,Horizon,4,-1,0,10-26-2024,/game/6311012
final,Canisius,MAAC,2,Mount St. Mary's,MAAC,1,1,0,10-26-2024,/game/6311013
final,Detroit Mercy,Horizon,2,Wright St.,Horizon,0,1,0,10-26-2024,/game/6311015
final,Bucknell,Patriot,1,Colgate,Patriot,0,1,0,10-26-2024,/game/6311017
final,Oakland,Horizon,3,Robert Morris,Horizon,2,1,0,10-26-2024,/game/6311018
final,Villanova,Big East,0,Providence,Big East,1,-1,0,10-26-2024,/game/6311019
final,Lafayette,Patriot,1,Loyola Maryland,Patriot,0,1,0,10-26-2024,/game/6311021
final,Boston U.,Patriot,2,American,Patriot,2,0,0,10-26-2024,/game/6311022
final,Green Bay,Horizon,2,IU Indy,Horizon,0,1,0,10-26-2024,/game/6311014
final,St. Thomas (MN),Summit League,0,Denver,Summit League,4,-1,0,10-26-2024,/game/6311016
final,Eastern Ill.,OVC,2,Southern Ind.,OVC,2,0,0,10-26-2024,/game/6311020
final,Longwood,Big South,0,UNC Asheville,Big South,4,-1,0,10-26-2024,/game/6311023
final,UNCW,CAA,3,Monmouth,CAA,0,1,0,10-26-2024,/game/6311024
final,Saint Peter's,MAAC,2,Fairfield,MAAC,0,1,0,10-26-2024,/game/6311025
final,Temple,The American,0,FIU,The American,0,0,0,10-26-2024,/game/6311026
final,Niagara,MAAC,0,Manhattan,MAAC,2,-1,0,10-26-2024,/game/6311027
final,Radford,Big South,1,Winthrop,Big South,3,-1,0,10-26-2024,/game/6311028
final,St. John's (NY),Big East,1,UConn,Big East,1,0,0,10-26-2024,/game/6311029
final,VMI,SoCon,0,UNC Greensboro,SoCon,1,-1,0,10-26-2024,/game/6311031
final,SIUE,OVC,3,Western Ill.,OVC,0,1,0,10-26-2024,/game/6311030
final,Quinnipiac,MAAC,0,Iona,MAAC,1,-1,0,10-26-2024,/game/6311034
final,Creighton,Big East,6,Butler,Big East,1,1,0,10-26-2024,/game/6311033
final,Princeton,Ivy League,1,Yale,Ivy League,0,1,0,10-26-2024,/game/6311035
final,Saint Joseph's,Atlantic 10,3,Rhode Island,Atlantic 10,2,1,0,10-26-2024,/game/6311036
final,UC Davis,Big West,2,UC San Diego,Big West,0,1,0,10-26-2024,/game/6311032
final,George Mason,Atlantic 10,4,St. Bonaventure,Atlantic 10,1,1,0,10-26-2024,/game/6311038
final,Queens (NC),ASUN,0,North Florida,ASUN,2,-1,0,10-26-2024,/game/6311039
final,Holy Cross,Patriot,1,Army West Point,Patriot,0,1,0,10-26-2024,/game/6311040
final,ETSU,SoCon,1,Furman,SoCon,1,0,0,10-26-2024,/game/6311041
final,Davidson,Atlantic 10,1,Dayton,Atlantic 10,5,-1,0,10-26-2024,/game/6311042
final,UMass Lowell,America East,1,NJIT,America East,1,0,0,10-26-2024,/game/6311043
final,Gardner-Webb,Big South,4,USC Upstate,Big South,0,1,0,10-26-2024,/game/6311044
final,Lehigh,Patriot,0,Navy,Patriot,1,-1,0,10-26-2024,/game/6311045
final,UAlbany,America East,1,New Hampshire,America East,5,-1,0,10-26-2024,/game/6311046
final,Penn St.,Big Ten,0,Wisconsin,Big Ten,2,-1,0,10-26-2024,/game/6309547
final,Presbyterian,Big South,1,High Point,Big South,2,-1,0,10-26-2024,/game/6311048
final,South Fla.,The American,1,Tulsa,The American,2,-1,0,10-26-2024,/game/6311049
final,Penn,Ivy League,3,Dartmouth,Ivy League,2,1,0,10-26-2024,/game/6311055
final,William & Mary,CAA,2,Campbell,CAA,3,-1,0,10-26-2024,/game/6311056
final,UMBC,America East,1,Vermont,America East,0,1,0,10-26-2024,/game/6311057
final,Mercer,SoCon,0,Wofford,SoCon,1,-1,0,10-26-2024,/game/6311058
final,Boston College,ACC,4,Stony Brook,CAA,2,1,0,10-26-2024,/game/6311059
final,Fordham,Atlantic 10,5,Loyola Chicago,Atlantic 10,1,1,0,10-26-2024,/game/6311060
final,Elon,CAA,4,Northeastern,CAA,2,1,0,10-26-2024,/game/6311061
final,Bellarmine,ASUN,2,Jacksonville,ASUN,1,1,0,10-26-2024,/game/6311062
final,Brown,Ivy League,0,Cornell,Ivy League,1,-1,0,10-26-2024,/game/6311069
final,La Salle,Atlantic 10,1,VCU,Atlantic 10,1,0,0,10-26-2024,/game/6311070
final,Rider,MAAC,1,Siena,MAAC,0,1,0,10-26-2024,/game/6311071
final,Xavier,Big East,0,Seton Hall,Big East,1,-1,0,10-26-2024,/game/6311072
final,Marist,MAAC,0,Merrimack,MAAC,0,0,0,10-26-2024,/game/6311073
final,Cleveland St.,Horizon,3,Purdue Fort Wayne,Horizon,0,1,0,10-26-2024,/game/6311074
final,Memphis,The American,2,Fla. Atlantic,The American,1,1,0,10-26-2024,/game/6311050
final,UIW,OVC,0,Houston Christian,OVC,0,0,0,10-26-2024,/game/6311052
final,Drake,MVC,1,UIC,MVC,0,1,0,10-26-2024,/game/6311053
final,Saint Louis,Atlantic 10,5,George Washington,Atlantic 10,0,1,0,10-26-2024,/game/6311063
final,Lipscomb,ASUN,1,Stetson,ASUN,1,0,0,10-26-2024,/game/6311065
final,Kansas City,Summit League,3,Omaha,Summit League,2,1,0,10-26-2024,/game/6311067
final,Marquette,Big East,0,Akron,Big East,3,-1,0,10-26-2024,/game/6311094
final,UC Irvine,Big West,3,Sacramento St.,Big West,1,1,0,10-26-2024,/game/6311037
final,UC Santa Barbara,Big West,1,Cal St. Fullerton,Big West,1,0,0,10-26-2024,/game/6311047
final,LMU (CA),WCC,1,San Francisco,WCC,2,-1,0,10-26-2024,/game/6311051
final,CSU Bakersfield,Big West,4,UC Riverside,Big West,1,1,0,10-26-2024,/game/6311054
final,CSUN,Big West,1,Cal Poly,Big West,1,0,0,10-26-2024,/game/6311064
final,Pacific,WCC,1,Santa Clara,WCC,2,-1,0,10-26-2024,/game/6311066
final,San Jose St.,WAC,1,Seattle U,WAC,4,-1,0,10-26-2024,/game/6311068
final,San Diego,WCC,2,Oregon St.,WCC,0,1,0,10-26-2024,/game/6311075
final,Le Moyne,NEC,2,Howard,NEC,0,1,0,10-27-2024,/game/6311077
final,FDU,NEC,3,Mercyhurst,NEC,0,1,0,10-27-2024,/game/6311076
final,UTRGV,WAC,2,California Baptist,WAC,0,1,0,10-27-2024,/game/6311078
final,LIU,NEC,2,Stonehill,NEC,0,1,0,10-27-2024,/game/6311079
final,Central Conn. St.,NEC,0,Saint Francis,NEC,2,-1,0,10-27-2024,/game/6311080
final,Bryant,America East,4,Binghamton,America East,1,1,0,10-27-2024,/game/6311083
final,Air Force,WAC,0,UNLV,WAC,3,-1,0,10-27-2024,/game/6311081
final,NC State,ACC,1,Louisville,ACC,0,1,0,10-27-2024,/game/6311085
final,Old Dominion,Sun Belt,1,South Carolina,Sun Belt,3,-1,0,10-27-2024,/game/6311087
final,Georgia St.,Sun Belt,3,Marshall,Sun Belt,3,0,0,10-27-2024,/game/6311086
final,California,ACC,0,Notre Dame,ACC,2,-1,0,10-27-2024,/game/6311082
final,Ga. Southern,Sun Belt,2,UCF,Sun Belt,0,1,0,10-27-2024,/game/6311088
final,James Madison,Sun Belt,2,West Virginia,Sun Belt,2,0,0,10-27-2024,/game/6311089
final,Charlotte,The American,0,UAB,The American,0,0,0,10-27-2024,/game/6311090
final,Kentucky,Sun Belt,5,Coastal Carolina,Sun Belt,0,1,0,10-27-2024,/game/6311091
final,Stanford,ACC,1,North Carolina,ACC,2,-1,0,10-27-2024,/game/6311084
final,Grand Canyon,WAC,0,San Diego St.,WAC,1,-1,0,10-27-2024,/game/6311092
final,Utah Valley,WAC,2,Utah Tech,WAC,1,1,0,10-28-2024,/game/6311093
final,Bellarmine,ASUN,2,FGCU,ASUN,0,1,0,10-29-2024,/game/6310767
final,Villanova,Big East,1,Drexel,CAA,1,0,0,10-29-2024,/game/6311095
final,VMI,SoCon,0,Queens (NC),ASUN,3,-1,0,10-29-2024,/game/6311096
final,Ohio St.,Big Ten,2,Michigan St.,Big Ten,2,0,0,10-29-2024,/game/6309516
final,Gardner-Webb,Big South,1,UNC Asheville,Big South,1,0,0,10-29-2024,/game/6310592
final,Virginia Tech,ACC,2,Davidson,Atlantic 10,2,0,0,10-29-2024,/game/6311097
final,Rutgers,Big Ten,3,Maryland,Big Ten,1,1,0,10-29-2024,/game/6309559
final,Clemson,ACC,2,Wofford,SoCon,1,1,0,10-29-2024,/game/6311099
final,Mercer,SoCon,4,Winthrop,Big South,0,1,0,10-29-2024,/game/6311100
final,Brown,Ivy League,2,Rhode Island,Atlantic 10,1,1,0,10-29-2024,/game/6311102
final,Duke,ACC,4,Longwood,Big South,1,1,0,10-29-2024,/game/6311103
final,Princeton,Ivy League,5,Seton Hall,Big East,2,1,0,10-29-2024,/game/6311104
final,Belmont,MVC,2,Lipscomb,ASUN,0,1,0,10-29-2024,/game/6311098
final,Indiana,Big Ten,6,Northwestern,Big Ten,1,1,0,10-29-2024,/game/6309531
final,Saint Louis,Atlantic 10,7,Blackburn,SLIAC,0,1,0,10-29-2024,/game/6311101
final,Quinnipiac,MAAC,3,Merrimack,MAAC,2,1,0,10-30-2024,/game/6311105
final,Mount St. Mary's,MAAC,1,Saint Peter's,MAAC,3,-1,0,10-30-2024,/game/6311106
final,Marist,MAAC,4,Niagara,MAAC,1,1,0,10-30-2024,/game/6311107
final,Virginia,ACC,4,Mary Washington,C2C,2,1,0,10-30-2024,/game/6311109
final,Manhattan,MAAC,0,Rider,MAAC,2,-1,0,10-30-2024,/game/6311110
final,Dayton,Atlantic 10,2,VCU,Atlantic 10,0,1,0,10-30-2024,/game/6310470
final,Fairfield,MAAC,1,Sacred Heart,MAAC,0,1,0,10-30-2024,/game/6311116
final,Denver,Summit League,2,Kansas City,Summit League,1,1,0,10-30-2024,/game/6311108
final,Oral Roberts,Summit League,3,St. Thomas (MN),Summit League,0,1,0,10-30-2024,/game/6311111
final,Oregon St.,WCC,5,LMU (CA),WCC,1,1,0,10-30-2024,/game/6311112
final,Portland,WCC,2,Saint Mary's (CA),WCC,2,0,0,10-30-2024,/game/6311113
final,San Francisco,WCC,0,San Diego,WCC,1,-1,0,10-30-2024,/game/6311114
final,Santa Clara,WCC,1,Gonzaga,WCC,0,1,0,10-30-2024,/game/6311115
final,Mercyhurst,NEC,0,LIU,NEC,0,0,0,10-31-2024,/game/6311117
final,Western Ill.,OVC,0,UIW,OVC,2,-1,0,10-31-2024,/game/6311118
final,Eastern Ill.,OVC,0,Lindenwood,OVC,2,-1,0,10-31-2024,/game/6311120
final,Southern Ind.,OVC,1,SIUE,OVC,2,-1,0,10-31-2024,/game/6311121
final,San Jose St.,WAC,3,Grand Canyon,WAC,0,1,0,10-31-2024,/game/6311119
final,West Virginia,Sun Belt,0,Coastal Carolina,Sun Belt,0,0,0,10-31-2024,/game/6311124
final,Howard,NEC,0,FDU,NEC,1,-1,0,10-31-2024,/game/6311123
final,Liberty,OVC,0,Houston Christian,OVC,0,0,0,10-31-2024,/game/6311122
final,California Baptist,WAC,4,Air Force,WAC,2,1,0,10-31-2024,/game/6311126
final,Seattle U,WAC,3,UTRGV,WAC,1,1,0,10-31-2024,/game/6311125
final,Oakland,Horizon,1,Green Bay,Horizon,0,1,0,11-01-2024,/game/6311130
final,American,Patriot,1,Holy Cross,Patriot,1,0,0,11-01-2024,/game/6311129
final,Purdue Fort Wayne,Horizon,1,Northern Ky.,Horizon,3,-1,0,11-01-2024,/game/6311131
final,Robert Morris,Horizon,1,Detroit Mercy,Horizon,1,0,0,11-01-2024,/game/6311132
final,UMass Lowell,America East,1,Vermont,America East,2,-1,0,11-01-2024,/game/6311133
final,Lehigh,Patriot,1,Colgate,Patriot,2,-1,0,11-01-2024,/game/6311128
final,Milwaukee,Horizon,3,IU Indy,Horizon,1,1,0,11-01-2024,/game/6311134
final,Army West Point,Patriot,2,Loyola Maryland,Patriot,2,0,0,11-01-2024,/game/6311135
final,Virginia Tech,ACC,2,Clemson,ACC,2,0,0,11-01-2024,/game/6311136
final,Binghamton,America East,1,UAlbany,America East,1,0,0,11-01-2024,/game/6311138
final,Indiana,Big Ten,4,Trine,Michigan Intercol. Ath. Assn.,1,1,0,11-01-2024,/game/6309613
final,Wright St.,Horizon,1,Cleveland St.,Horizon,4,-1,0,11-01-2024,/game/6311158
final,Louisville,ACC,2,SMU,ACC,3,-1,0,11-01-2024,/game/6311157
final,Duke,ACC,4,Notre Dame,ACC,0,1,0,11-01-2024,/game/6311156
final,Syracuse,ACC,2,Pittsburgh,ACC,0,1,0,11-01-2024,/game/6311155
final,Bucknell,Patriot,1,Lafayette,Patriot,1,0,0,11-01-2024,/game/6311153
final,Kentucky,Sun Belt,1,Marshall,Sun Belt,1,0,0,11-01-2024,/game/6311152
final,Bowling Green,MVC,3,Western Mich.,MVC,0,1,0,11-01-2024,/game/6311145
final,NJIT,America East,0,New Hampshire,America East,0,0,0,11-01-2024,/game/6311151
final,Navy,Patriot,0,Boston U.,Patriot,1,-1,0,11-01-2024,/game/6311150
final,Bryant,America East,0,UMBC,America East,1,-1,0,11-01-2024,/game/6311148
final,James Madison,Sun Belt,0,Georgia St.,Sun Belt,1,-1,0,11-01-2024,/game/6311146
final,Ga. Southern,Sun Belt,2,Old Dominion,Sun Belt,3,-1,0,11-01-2024,/game/6311143
final,Wake Forest,ACC,1,NC State,ACC,0,1,0,11-01-2024,/game/6311142
final,High Point,Big South,0,Gardner-Webb,Big South,1,-1,0,11-01-2024,/game/6311141
final,FIU,The American,2,Memphis,The American,2,0,0,11-01-2024,/game/6311140
final,UCF,Sun Belt,4,South Carolina,Sun Belt,0,1,0,11-01-2024,/game/6311139
final,UAB,The American,2,South Fla.,The American,4,-1,0,11-01-2024,/game/6311137
final,North Carolina,ACC,0,Boston College,ACC,1,-1,0,11-01-2024,/game/6311160
final,UIC,MVC,2,Bradley,MVC,0,1,0,11-01-2024,/game/6311144
final,Missouri St.,MVC,6,Evansville,MVC,1,1,0,11-01-2024,/game/6311149
final,NIU,MVC,2,Drake,MVC,3,-1,0,11-01-2024,/game/6311154
final,Tulsa,The American,0,Temple,The American,1,-1,0,11-01-2024,/game/6311159
final,Stanford,ACC,0,California,ACC,1,-1,0,11-01-2024,/game/6311147
final,Stony Brook,CAA,0,William & Mary,CAA,2,-1,0,11-02-2024,/game/6311163
final,Drexel,CAA,5,Col. of Charleston,CAA,1,1,0,11-02-2024,/game/6311165
final,Iona,MAAC,2,Manhattan,MAAC,1,1,0,11-02-2024,/game/6311166
final,George Washington,Atlantic 10,1,La Salle,Atlantic 10,2,-1,0,11-02-2024,/game/6311167
final,Rider,MAAC,2,Marist,MAAC,2,0,0,11-02-2024,/game/6311169
final,VMI,SoCon,1,Wofford,SoCon,2,-1,0,11-02-2024,/game/6311170
final,St. Thomas (MN),Summit League,0,Omaha,Summit League,5,-1,0,11-02-2024,/game/6311164
final,Loyola Chicago,Atlantic 10,4,Saint Joseph's,Atlantic 10,1,1,0,11-02-2024,/game/6311168
final,Providence,Big East,1,Xavier,Big East,0,1,0,11-02-2024,/game/6311171
final,Niagara,MAAC,0,Quinnipiac,MAAC,1,-1,0,11-02-2024,/game/6311172
final,Butler,Big East,3,DePaul,Big East,5,-1,0,11-02-2024,/game/6311173
final,Fairfield,MAAC,2,Canisius,MAAC,2,0,0,11-02-2024,/game/6311174
final,Longwood,Big South,2,Radford,Big South,2,0,0,11-02-2024,/game/6311175
final,UConn,Big East,0,Akron,Big East,0,0,0,11-02-2024,/game/6311176
final,St. John's (NY),Big East,2,Georgetown,Big East,0,1,0,11-02-2024,/game/6311177
final,Seton Hall,Big East,1,Villanova,Big East,0,1,0,11-02-2024,/game/6311178
final,Marquette,Big East,2,Creighton,Big East,5,-1,0,11-02-2024,/game/6311186
final,Siena,MAAC,2,Mount St. Mary's,MAAC,2,0,0,11-02-2024,/game/6311180
final,Saint Mary's (CA),WCC,3,Gonzaga,WCC,1,1,0,11-02-2024,/game/6311162
final,St. Bonaventure,Atlantic 10,1,Massachusetts,Atlantic 10,5,-1,0,11-02-2024,/game/6311181
final,Merrimack,MAAC,3,Sacred Heart,MAAC,2,1,0,11-02-2024,/game/6311182
final,Cornell,Ivy League,3,Harvard,Ivy League,0,1,0,11-02-2024,/game/6311183
final,Yale,Ivy League,0,Penn,Ivy League,1,-1,0,11-02-2024,/game/6311184
final,Sacramento St.,Big West,2,UC Davis,Big West,4,-1,0,11-02-2024,/game/6311179
final,Northeastern,CAA,3,UNCW,CAA,0,1,0,11-02-2024,/game/6311185
final,UNC Greensboro,SoCon,3,ETSU,SoCon,2,1,0,11-02-2024,/game/6311187
final,FGCU,ASUN,0,Queens (NC),ASUN,1,-1,0,11-02-2024,/game/6311188
final,Hofstra,CAA,4,Delaware,CAA,0,1,0,11-02-2024,/game/6311189
final,Furman,SoCon,1,Mercer,SoCon,1,0,0,11-02-2024,/game/6311192
final,North Florida,ASUN,2,Central Ark.,ASUN,6,-1,0,11-02-2024,/game/6311193
final,Stetson,ASUN,1,Bellarmine,ASUN,1,0,0,11-02-2024,/game/6311194
final,Dayton,Atlantic 10,4,Saint Louis,Atlantic 10,1,1,0,11-02-2024,/game/6311195
final,Fla. Atlantic,The American,6,Charlotte,The American,1,1,0,11-02-2024,/game/6311196
final,Duquesne,Atlantic 10,1,Fordham,Atlantic 10,1,0,0,11-02-2024,/game/6311197
final,Campbell,CAA,1,Elon,CAA,2,-1,0,11-02-2024,/game/6311200
final,USC Upstate,Big South,1,UNC Asheville,Big South,4,-1,0,11-02-2024,/game/6311201
final,Dartmouth,Ivy League,1,Princeton,Ivy League,2,-1,0,11-02-2024,/game/6311202
final,VCU,Atlantic 10,0,George Mason,Atlantic 10,0,0,0,11-02-2024,/game/6311203
final,Winthrop,Big South,2,Presbyterian,Big South,5,-1,0,11-02-2024,/game/6311204
final,Jacksonville,ASUN,3,Lipscomb,ASUN,2,1,0,11-02-2024,/game/6311206
final,Rhode Island,Atlantic 10,1,Davidson,Atlantic 10,2,-1,0,11-02-2024,/game/6311207
final,Oral Roberts,Summit League,0,Denver,Summit League,1,-1,0,11-02-2024,/game/6311190
final,Portland,WCC,5,LMU (CA),WCC,0,1,0,11-02-2024,/game/6311161
final,Cal St. Fullerton,Big West,1,CSUN,Big West,1,0,0,11-02-2024,/game/6311191
final,Pacific,WCC,0,San Diego,WCC,1,-1,0,11-02-2024,/game/6311198
final,UC Riverside,Big West,2,UC Santa Barbara,Big West,0,1,0,11-02-2024,/game/6311199
final,UC San Diego,Big West,2,UC Irvine,Big West,2,0,0,11-02-2024,/game/6311205
final,Cal Poly,Big West,1,CSU Bakersfield,Big West,0,1,0,11-02-2024,/game/6311208
final,Michigan St.,Big Ten,0,Rutgers,Big Ten,1,-1,0,11-03-2024,/game/6309560
final,UCLA,Big Ten,0,Washington,Big Ten,1,-1,0,11-03-2024,/game/6309601
final,Howard,NEC,0,Mercyhurst,NEC,2,-1,0,11-03-2024,/game/6311209
final,Liberty,OVC,2,UIW,OVC,2,0,0,11-03-2024,/game/6311211
final,Maryland,Big Ten,1,Ohio St.,Big Ten,2,-1,0,11-03-2024,/game/6309517
final,Stonehill,NEC,5,Chicago St.,NEC,1,1,0,11-03-2024,/game/6311215
final,Northwestern,Big Ten,4,Penn St.,Big Ten,1,1,0,11-03-2024,/game/6309532
final,Wisconsin,Big Ten,1,Michigan,Big Ten,1,0,0,11-03-2024,/game/6309581
final,Columbia,Ivy League,1,Brown,Ivy League,3,-1,0,11-03-2024,/game/6311222
final,Lindenwood,OVC,7,Southern Ind.,OVC,0,1,0,11-03-2024,/game/6311214
final,Western Ill.,OVC,1,Houston Christian,OVC,0,1,0,11-03-2024,/game/6311216
final,Eastern Ill.,OVC,0,SIUE,OVC,3,-1,0,11-03-2024,/game/6311218
final,LIU,NEC,1,Central Conn. St.,NEC,0,1,0,11-03-2024,/game/6311221
final,Saint Francis,NEC,4,Le Moyne,NEC,0,1,0,11-03-2024,/game/6311220
final,San Diego St.,WAC,2,Air Force,WAC,0,1,0,11-03-2024,/game/6311210
final,Utah Tech,WAC,2,UNLV,WAC,1,1,0,11-03-2024,/game/6311219
final,Oregon St.,WCC,1,San Francisco,WCC,1,0,0,11-03-2024,/game/6311212
final,Seattle U,WAC,5,Grand Canyon,WAC,0,1,0,11-03-2024,/game/6311213
final,San Jose St.,WAC,0,UTRGV,WAC,0,0,0,11-03-2024,/game/6311217
final,California Baptist,WAC,0,Utah Valley,WAC,1,-1,0,11-03-2024,/game/6311223
final,Kansas City,Summit League,12,Avila,IND,0,1,0,11-03-2024,/game/6311224
final,St. John's (NY),Big East,7,CCNY,CUNYAC,1,1,0,11-04-2024,/game/6311225
final,Green Bay,Horizon,1,Milwaukee,Horizon,1,0,0,11-05-2024,/game/6311226
final,IU Indy,Horizon,0,Purdue Fort Wayne,Horizon,1,-1,0,11-05-2024,/game/6311227
final,Northern Ky.,Horizon,1,Wright St.,Horizon,4,-1,0,11-05-2024,/game/6311228
final,Cleveland St.,Horizon,3,Robert Morris,Horizon,2,1,0,11-05-2024,/game/6311229
final,New Hampshire,America East,4,UMass Lowell,America East,0,1,0,11-05-2024,/game/6311233
final,Colgate,Patriot,3,Army West Point,Patriot,0,1,0,11-05-2024,/game/6311230
final,Holy Cross,Patriot,1,Boston U.,Patriot,1,0,0,11-05-2024,/game/6311231
final,Vermont,America East,1,Binghamton,America East,1,0,0,11-05-2024,/game/6311232
final,Georgia St.,Sun Belt,4,Kentucky,Sun Belt,7,-1,0,11-05-2024,/game/6311237
final,Old Dominion,Sun Belt,1,James Madison,Sun Belt,0,1,0,11-05-2024,/game/6311239
final,Navy,Patriot,1,American,Patriot,3,-1,0,11-05-2024,/game/6311240
final,Lafayette,Patriot,1,Lehigh,Patriot,2,-1,0,11-05-2024,/game/6311241
final,UAlbany,America East,0,Bryant,America East,4,-1,0,11-05-2024,/game/6311242
final,Loyola Maryland,Patriot,0,Bucknell,Patriot,0,0,0,11-05-2024,/game/6311235
final,UMBC,America East,2,NJIT,America East,0,1,0,11-05-2024,/game/6311236
final,Coastal Carolina,Sun Belt,1,UCF,Sun Belt,2,-1,0,11-05-2024,/game/6311234
final,South Carolina,Sun Belt,3,Ga. Southern,Sun Belt,0,1,0,11-05-2024,/game/6311238
final,Marshall,Sun Belt,0,West Virginia,Sun Belt,0,0,0,11-05-2024,/game/6311243
final,Quinnipiac,MAAC,3,Fairfield,MAAC,1,1,0,11-06-2024,/game/6311246
final,Saint Peter's,MAAC,0,Iona,MAAC,4,-1,0,11-06-2024,/game/6311244
final,Western Mich.,MVC,2,UIC,MVC,1,1,0,11-06-2024,/game/6311247
final,UC Davis,Big West,2,CSU Bakersfield,Big West,1,1,0,11-06-2024,/game/6381215
final,Rider,MAAC,3,Mount St. Mary's,MAAC,0,1,0,11-06-2024,/game/6311248
final,Marist,MAAC,2,Siena,MAAC,5,-1,0,11-06-2024,/game/6311252
final,Winthrop,Big South,1,Presbyterian,Big South,2,-1,0,11-06-2024,/game/6381220
final,Clemson,ACC,3,Louisville,ACC,1,1,0,11-06-2024,/game/6381235
final,North Carolina,ACC,1,California,ACC,2,-1,0,11-06-2024,/game/6381232
final,Canisius,MAAC,1,Niagara,MAAC,0,1,0,11-06-2024,/game/6311249
final,Sacred Heart,MAAC,0,Manhattan,MAAC,0,0,0,11-06-2024,/game/6311250
final,UNC Asheville,Big South,3,Longwood,Big South,4,-1,0,11-06-2024,/game/6381221
final,Evansville,MVC,2,Belmont,MVC,2,0,0,11-06-2024,/game/6311251
final,Duke,ACC,2,Virginia Tech,ACC,0,1,0,11-06-2024,/game/6381233
final,Wake Forest,ACC,2,Syracuse,ACC,1,1,0,11-06-2024,/game/6381229
final,NC State,ACC,1,Virginia,ACC,2,-1,0,11-06-2024,/game/6381227
final,Drake,MVC,0,Missouri St.,MVC,1,-1,0,11-06-2024,/game/6311254
final,Bradley,MVC,3,NIU,MVC,3,0,0,11-06-2024,/game/6311253
final,SMU,ACC,1,Boston College,ACC,0,1,0,11-06-2024,/game/6381228
final,UC Irvine,Big West,1,Cal St. Fullerton,Big West,0,1,0,11-06-2024,/game/6381216
final,Oregon St.,WCC,3,Bowling Green,MVC,1,1,0,11-06-2024,/game/6311255
final,Stanford,ACC,3,Notre Dame,ACC,2,1,0,11-07-2024,/game/6381234
final,Warner,NON-NCAA ORG,0,Stetson,ASUN,4,-1,0,11-07-2024,/game/6381296
final,Indiana,Big Ten,0,Michigan,Big Ten,1,-1,0,11-07-2024,/game/6381239
